MovieID;Title;KoreanTitle;Plot;ReleaseYear;RunningTime;GradeID;GradeInKoreaID;Poster;ReleaseDateInKorea;BoxOfficeWWGross;BoxOfficeUSGross;Budget
112;"The Artist";아티스트;"A silent movie star meets a young dancer, but the arrival of talking pictures sends their careers in opposite directions.";2011;100;2;NULL;TheArtist.jpg;2012-02-16;133432856;44671682;15000000
113;"The Tree of Life";"트리 오브 라이프";"The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents‘ conflicting teachings.";2011;139;2;NULL;TheTreeofLife.jpg;NULL;54303319;13303319;32000000
114;"The Descendants";디센던트;"A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.";2011;115;1;NULL;TheDescendants.jpg;2012-02-16;55247881;31847881;20000000
115;"Extremely Loud & Incredibly Close";"엄청나게 시끄럽고 믿을 수 없게 가까운";"A nine-year-old amateur inventor, Francophile, and pacifist searches New York City for the lock that matches a mysterious key left behind by his father, who died in the World Trade Center on September 11, 2001.";2011;129;2;NULL;ExtremelyLoudIncrediblyClose.jpg;2011-10-02;55247881;31847881;NULL
116;"The Help";헬프;"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African-American maids‘ point of view on the white families for which they work, and the hardships they go through on a daily basis.";2011;146;2;NULL;TheHelp.jpg;2011-11-03;216639112;169708112;25000000
117;Hugo;휴고;"Set in 1930s Paris, an orphan who lives in the walls of a train station is wrapped up in a mystery involving his late father and an automaton.";2011;126;3;NULL;Hugo.jpg;NULL;185770160;73864507;170000000
118;"Midnight in Paris";"미드나잇 인 파리";"While on a trip to Paris with his fiancee‘s family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.";2011;94;2;NULL;MidnightinParis.jpg;NULL;151119219;56817045;17000000
119;Moneyball;머니볼;"Oakland A‘s general manager Billy Beane‘s successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.";2011;133;2;NULL;MoneyBall.jpg;2011-11-17;110206216;75605492;50000000
120;"War Horse";"워 호스";"Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert‘s hopeful journey takes him out of England and to the front lines as the war rages on.";2011;146;2;NULL;WarHorse.jpg;2012-02-09;177584879;79884879;66000000
121;"A Better Life";이민자;"A gardener in East L.A. struggles to keep his son away from gangs and immigration agents while trying to give his son the opportunities he never had.";2011;98;2;NULL;ABetterLife.jpg;2012-04-12;1759252;1759252;10000000
122;"Tinker Tailor Soldier Spy";"팅커 테일러 솔저 스파이";"In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet agent within MI6.";2011;127;2;NULL;TinkerTailorSoldierSpy.jpg;2012-02-09;80630608;24149393;20000000
123;"The Iron Lady";"철의 여인";"An elderly Margaret Thatcher talks to the imagined presence of her recently deceased husband as she struggles to come to terms with his death while scenes from her past life, from girlhood to British prime minister, intervene.";2011;100;2;NULL;TheIronLady.jpg;2012-02-23;114956699;30017992;13000000
124;"Albert Nobbs";"앨버트 놉스";"Albert Nobbs struggles to survive in late 19th century Ireland, where women aren‘t encouraged to be independent. Posing as a man, so she can work as a butler in Dublin‘s most posh hotel, Albert meets a handsome painter and looks to escape the lie she has been living.";2011;113;1;NULL;AlbertNobbs.jpg;2014-08-12;5634828;3014696;8000000
125;"The Girl with the Dragon Tattoo";"밀레니엄: 여자를 증오한 남자들";"Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander, a young computer hacker.";2011;158;1;NULL;TheGirlwiththeDragonTattoo.jpg;2012-01-11;232617430;102515793;90000000
126;"My Week with Marilyn";"마릴린 먼로와 함께한 일주일";"Colin Clark, an employee of Sir Laurence Olivier‘s, documents the tense interaction between Olivier and Marilyn Monroe during the production of The Prince and the Showgirl (1957).";2011;99;1;NULL;MyWeekwithMarilyn.jpg;2012-02-29;35057696;14600347;6400000
127;Beginners;비기너스;"A young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover.";2010;105;1;NULL;Beginners.jpg;2011-11-10;14311701;5790894;3200000
128;Warrior;워리어;"The youngest son of an alcoholic former boxer returns home, where he‘s trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision corner with his older brother.";2011;140;2;NULL;Warrior.jpg;2011-11-02;23057115;13657115;25000000
129;Bridesmaids;"내 여자친구의 결혼식";"Competition between the maid of honor and a bridesmaid, over who is the bride‘s best friend, threatens to upend the life of an out-of-work pastry chef.";2011;125;1;NULL;Bridesmaids.jpg;2011-08-25;288383523;169106725;32500000
130;"Margin Call";"마진 콜: 24시간, 조작된 진실";"Follows the key people at an investment bank, over a 24-hour period, during the early stages of the financial crisis.";2011;107;1;NULL;MarginCall.jpg;NULL;19504039;5354039;3500000
131;"A Separation";"씨민과 나데르의 별거";"A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer‘s disease.";2011;123;2;NULL;ASeparation.jpg;NULL;19899055;7099055;500000
132;"The Ides of March";"킹 메이커";"An idealistic staffer for a new presidential candidate gets a crash course on dirty politics during his stint on the campaign trail.";2011;101;1;NULL;TheIdesofMarch.jpg;2012-04-19;75993061;40962534;12000000
133;"Harry Potter and the Deathly Hallows: Part 2";"해리 포터와 죽음의 성물 2";"Harry, Ron and Hermione search for Voldemort‘s remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.";2011;130;2;NULL;HarryPotterandtheDeathlyHallowsPart2.jpg;NULL;1341511219;381011219;125000000
134;Anonymous;NULL;"The theory that it was in fact Edward De Vere, Earl of Oxford, who penned Shakespeare‘s plays. Set against the backdrop of the succession of Queen Elizabeth I and the Essex rebellion against her.";2011;130;2;NULL;Anonymous.jpg;NULL;15395087;4463292;30000000
135;"Jane Eyre";"제인 에어";"A mousy governess who softens the heart of her employer soon discovers that he‘s hiding a terrible secret.";2011;120;2;NULL;JaneEyre.jpg;NULL;34710627;11242660;15000000
136;W.E.;NULL;"The affair between King Edward VIII and American divorcee Wallis Simpson, and a contemporary romance between a married woman and a Russian security guard.";2011;119;1;NULL;WE.jpg;NULL;868439;583455;15000000
137;"Transformers: Dark of the Moon";"트랜스포머 3";"The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets.";2011;154;2;NULL;TransformersDarkoftheMoon.jpg;2011-06-29;1123794079;352390543;195000000
138;Drive;드라이브;"A mysterious Hollywood stuntman, mechanic and getaway driver lands himself in trouble when he helps out his neighbor.";2011;100;1;NULL;Drive.jpg;2011-05-03;76175166;35060689;15000000
139;"Real Steel";"리얼 스틸";"In the near future, robot boxing is a top sport. A struggling promoter feels he‘s found a champion in a discarded robot.";2011;127;2;NULL;RealSteel.jpg;NULL;299268508;85468508;110000000
140;"Rise of the Planet of the Apes";"혹성탈출: 진화의 시작";"A substance, designed to help the brain repair itself, gives rise to a super-intelligent chimp who leads an ape uprising.";2011;105;2;NULL;RiseofthePlanetoftheApes.jpg;2011-08-17;481801049;176760185;93000000
141;"The Muppets";"머펫 대소동";"A Muppet fanatic with some help from his two human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.";2011;103;3;NULL;TheMuppets.jpg;2012-05-03;165184237;88631237;45000000
142;Rio;리오;"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with this bird of his dreams.";2011;96;4;NULL;Rio.jpg;NULL;484635760;143619809;90000000
143;"The Adventures of Tintin";"틴틴: 유니콘호의 비밀";"Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock‘s ancestor.";2011;107;3;NULL;TheAdventuresofTintin.jpg;NULL;373993951;77591831;130000000
144;"The King‘s Speech";"킹스 스피치";"The story of King George VI of the United Kingdom of Great Britain and Northern Ireland, his impromptu ascension to the throne and the speech therapist who helped the unsure monarch become worthy of it.";2010;118;1;NULL;TheKingsSpeech.jpg;2011-03-17;414211549;138797449;15000000
145;"127 Hours";127시간;"A mountain climber becomes trapped under a boulder while canyoneering alone near Moab, Utah and resorts to desperate measures in order to survive.";2010;94;1;NULL;127hours.jpg;2011-02-17;60738797;18335230;18000000
146;"Black Swan";"블랙 스완";"A ballet dancer wins the lead in "Swan Lake" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.";2010;108;1;NULL;BlackSwan.jpg;2011-02-14;329398046;106954678;13000000
148;Inception;인셉션;"A thief who steals corporate secrets through use of dream-sharing technology is given the inverse task of planting an idea into the mind of a CEO.";2010;148;2;NULL;Inception.jpg;2010-07-21;825532764;292576195;160000000
149;"The Kids Are All Right";"에브리바디 올라잇";"Two children conceived by artificial insemination bring their father into their family life.";2010;106;1;NULL;TheKidsAreAllRight.jpg;2010-09-02;34705850;20811365;4000000
150;"The Social Network";"소셜 네트워크";"Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, but is later sued by two brothers who claimed he stole their idea, and the cofounder who was later squeezed out of the business.";2010;120;2;NULL;TheSocialNetwork.jpg;2010-11-18;224920315;96962694;40000000
151;"Toy Story 3";"토이스토리 3";"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it‘s up to Woody to convince the other toys that they weren‘t abandoned and to return home.";2010;103;4;NULL;ToyStory3.jpg;NULL;415004880;1063171911;200000000
152;"True Grit";"진정한 용기";"A tough U.S. Marshal helps a stubborn teenager track down her father‘s murderer.";2010;110;2;NULL;TrueGrit.jpg;2011-02-24;252276927;171243005;38000000
153;"Winter‘s Bone";"윈터스 본";"An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact.";2010;100;1;NULL;WintersBone.jpg;2011-01-20;13831503;6531503;2000000
154;Biutiful;비우티풀;"This is the story of Uxbal, a man living in this world, but able to see his death, which guides his every move.";2010;148;1;NULL;Biutiful.jpg;2011-10-13;25147786;5101237;NULL
155;"Rabbit Hole";"래빗 홀";"Life for a happy couple is turned upside down after their young son dies in an accident.";2010;91;2;NULL;RabbitHole.jpg;2011-12-22;5129058;2229058;5000000
156;"Blue Valentine";"블루 발렌타인";"The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.";2010;112;8;NULL;BlueValentine.jpg;2012-05-31;12355734;9706328;1000000
157;"The Town";타운;"As he plans his next job, a longtime thief tries to balance his feelings for a bank manager connected to one of his earlier heists, as well as the FBI agent looking to bring him and his crew down.";2010;125;1;NULL;TheTown.jpg;2011-01-27;154026136;92186262;37000000
158;"Animal Kingdom";"애니멀 킹덤";"A seventeen year-old navigates his survival amongst an explosive criminal family and the detective who thinks he can save him.";2010;113;1;NULL;AnimalKingdom.jpg;2012-08-02;6793982;1044039;5000000
159;"Another Year";"세상의 모든 계절";"A look at four seasons in the lives of a happily married couple and their relationships with their family and friends.";2010;129;2;NULL;AnotherYear.jpg;NULL;19722766;3205706;8000000
